time_s,target,measurement,control,applied_control,error,integral,derivative
3.84,1.0,0.880477724804044,0.8997851822718539,0.8997851822718539,0.12025085849662809,1.0340100883379464,-0.036651394247089186
3.86,1.0,0.8812018906904135,0.9003922866792076,0.9003922866792076,0.11952227519595604,1.0364005338418656,-0.036429165033602384
3.88,1.0,0.8819216661513368,0.9009957158658022,0.9009957158658022,0.11879810930958645,1.0387764960280572,-0.036208294318479384
3.9,1.0,0.8826370779967783,0.9015954919009763,0.9015954919009763,0.11807833384866318,1.0411380627050304,-0.03598877304616388
3.92,1.0,0.8833481528599408,0.9021916367337502,0.9021916367337502,0.11736292200322174,1.0434853211450947,-0.03577059227207191
3.94,1.0,0.8840549171993117,0.9027841721926404,0.9027841721926404,0.11665184714005916,1.045818358087896,-0.03555374315812876
3.96,1.0,0.8847573973006293,0.9033731199855437,0.9033731199855437,0.11594508280068827,1.0481372597439096,-0.035338216968544556
3.98,1.0,0.8854556192787766,0.9039585016996785,0.9039585016996785,0.1152426026993707,1.050442111797897,-0.03512400506587854
4.0,1.0,0.8861496090796057,0.9045403388015765,0.9045403388015765,0.11454438072122342,1.0527329994123216,-0.03491109890736421
4.0200000000000005,1.0,0.8868393924816974,0.9051186526371271,0.9051186526371271,0.11385039092039428,1.0550100072307294,-0.03469949004145656
4.04,1.0,0.88752499509806,0.9056934644316705,0.9056934644316705,0.11316060751830259,1.0572732193810954,-0.03448917010458463
4.0600000000000005,1.0,0.8882064423777716,0.9062647952901279,0.9062647952901279,0.11247500490193996,1.0595227194791341,-0.03428013081813175
4.08,1.0,0.8888837596075682,0.9068326661971785,0.9068326661971785,0.11179355762222842,1.0617585906315787,-0.03407236398557667
4.1,1.0,0.8895569719133827,0.9073970980174673,0.9073970980174673,0.11111624039243184,1.0639809154394273,-0.03386586148982906
4.12,1.0,0.890226104261836,0.9079581114958506,0.9079581114958506,0.11044302808661732,1.0661897760011596,-0.03366061529072595
4.14,1.0,0.8908911814616846,0.9085157272576719,0.9085157272576719,0.10977389573816398,1.0683852539159229,-0.03345661742266692
4.16,1.0,0.8915522281652256,0.9090699658090644,0.9090699658090644,0.10910881853831544,1.0705674302866892,-0.033253859992427026
4.18,1.0,0.8922092688696641,0.9096208475372844,0.9096208475372844,0.10844777183477439,1.0727363857233847,-0.03305233517705286
