time_s,target,measurement,control,applied_control,error,integral,derivative
1.1400000000000001,1.0,0.7350996475630759,0.8007535845124838,0.8007535845124838,0.26737785949161874,0.5154879952757662,-0.12703600945557225
1.16,1.0,0.737517543842292,0.8015917952415168,0.8015917952415168,0.2649003524369241,0.5207860023245047,-0.12387535273473138
1.18,1.0,0.7398791867570671,0.8024627239986089,0.8024627239986089,0.26248245615770804,0.5260356514476588,-0.12089481396080348
1.2,1.0,0.742187705764466,0.8033634594605377,0.8033634594605377,0.2601208132429329,0.5312380677125175,-0.11808214573875708
1.22,1.0,0.7444460181800887,0.8042912971940889,0.8042912971940889,0.257812294235534,0.5363943135972281,-0.11542595036994618
1.24,1.0,0.7466568438913093,0.8052437252386546,0.8052437252386546,0.2555539818199113,0.5415053932336263,-0.11291562078113437
1.26,1.0,0.7488227190476825,0.8062184106915735,0.8062184106915735,0.25334315610869074,0.5465722563558002,-0.11054128556102771
1.28,1.0,0.750946008799639,0.8072131872264874,0.8072131872264874,0.2511772809523175,0.5515958019748466,-0.10829375781866157
1.3,1.0,0.7530289191516464,0.8082260434798418,0.8082260434798418,0.24905399120036098,0.5565768817988538,-0.10616448759782626
1.32,1.0,0.7550735079914102,0.8092551122451502,0.8092551122451502,0.24697108084835362,0.5615163034158208,-0.10414551760036805
1.34,1.0,0.7570816953524083,0.81029866041886,0.81029866041886,0.24492649200858985,0.5664148332559926,-0.10222944198818862
1.36,1.0,0.7590552729630681,0.8113550796455523,0.8113550796455523,0.24291830464759168,0.5712731993489445,-0.10040936804990852
1.3800000000000001,1.0,0.7609959131321873,0.8124228776138458,0.8124228776138458,0.24094472703693193,0.5760920938896832,-0.09867888053298746
1.4000000000000001,1.0,0.7629051770167534,0.8135006699577546,0.8135006699577546,0.23900408686781272,0.5808721756270394,-0.0970320084559606
1.42,1.0,0.7647845223151043,0.8145871727214027,0.8145871727214027,0.23709482298324658,0.5856140720867044,-0.09546319422830685
